nombre,url,categoria
Unidad de Gestión Educativa Local N° 14 (UGEL 14 Oyón),https://www.gob.pe/unidad-de-gestion-educativa-local-n-14-ugel14-oyon,Por clasificar
Unidad de Gestión Educativa Local N°04 Trujillo Sur Este (UGEL 04 TSE),https://www.gob.pe/ugel04tse,Por clasificar
Unidad de Gestión Educativa Local Pallasca (UGEL Pallasca),https://www.gob.pe/unidad-de-gestion-educativa-local-pallasca-ugel-pallasca,Por clasificar
Unidad de Gestión Educativa Local Pangoa (UGEL Pangoa),https://www.gob.pe/ugelpangoa,Por clasificar
Unidad de Gestión Educativa Local Paucartambo (UGEL - Paucartambo),https://www.gob.pe/ugelpaucartambo,Por clasificar
Unidad de Gestión Educativa Local Sandia (UGEL Sandia),https://www.gob.pe/ugelsandia,Por clasificar
Unidad de Gestión Educativa Local Virú (UGEL Virú),https://www.gob.pe/ugelviru,Por clasificar
Unidad de Gestión Educativa Local de Atalaya (UGEL   Atalaya),https://www.gob.pe/ugelatalaya,Por clasificar
Unidad de Gestión Educativa Local de Julcan (UGEL Julcan),https://www.gob.pe/ugeljulcan,Por clasificar
Unidad de Gestión Educativa Local de Pacasmayo (UGEL Pacasmayo),https://www.gob.pe/unidad-de-gestion-educativa-local-de-pacasmayo-ugel-pacasmayo,Por clasificar
Unidad de Gestión Educativa Local de Sánchez Carrión (UGEL Sánchez Carrión),https://www.gob.pe/unidad-de-gestion-educativa-local-de-sanchez-carrion-ugel-sanchez-carrion,Por clasificar
Unidad de Gestión Educativa Local Chucuito (UGEL Ch),https://www.gob.pe/ugelchucuito,Por clasificar
Ministerio de Educación UGEL Huancané (UGEL Huancané),https://www.gob.pe/ugelhuancane,Por clasificar
Ministerio de Salud (MINSA),https://www.gob.pe/minsa,Por clasificar
Web de Ministerio de Salud,http://www.gob.pe/minsa,Por clasificar
Instituto Nacional de Enfermedades Neoplásicas (INEN),https://www.gob.pe/inen,Por clasificar
Instituto Nacional de Salud (INS),https://www.gob.pe/ins,Por clasificar
Ue 004 - Fortalecimiento del Sistema Nacional de Vigilancia en Salud Pública (UE004),https://www.gob.pe/fsnvs,Por clasificar
Seguro Integral de Salud (SIS),https://www.gob.pe/sis,Por clasificar
Superintendencia Nacional de Salud (SUSALUD),https://www.gob.pe/susalud,Por clasificar
Fondo Intangible Solidario de Salud (FISSAL),https://www.gob.pe/fissal,Por clasificar
Centro Nacional de Abastecimiento de Recursos Estratégicos en Salud (CENARES),https://www.gob.pe/cenares,Por clasificar
Dirección de Redes Integradas de Salud Lima Centro (DIRIS LC),https://www.gob.pe/dirislimacentro,Por clasificar
Dirección de Redes Integradas de Salud Lima Norte (DIRIS LN),https://www.gob.pe/dirislimanorte,Por clasificar
Dirección de Redes Integradas de Salud Lima Sur (DIRIS LS),https://www.gob.pe/dirislimasur,Por clasificar
Dirección de Redes Integradas de Salud Lima Este (DIRIS LE),https://www.gob.pe/dirislimaeste,Por clasificar
Escuela Nacional de Salud Pública (ENSAP),https://www.gob.pe/ensap,Por clasificar
Red Integrada de Salud Pataz (RS Pataz),https://www.gob.pe/rspataz,Por clasificar
Instituto Nacional Materno Perinatal (INMP),https://www.gob.pe/inmp,Por clasificar
Instituto Nacional de Ciencias Neurológicas (INCN),https://www.gob.pe/instituto-nacional-de-ciencias-neurologicas,Por clasificar
Instituto Nacional de Oftalmología (INO),https://www.gob.pe/ino,Por clasificar
Instituto Nacional de Rehabilitación (INR),https://www.gob.pe/inr,Por clasificar
Instituto Nacional de Salud Mental Honorio Delgado-hideyo Noguchi (INSMHDHN),https://www.gob.pe/insm,Por clasificar
Instituto Nacional de Salud del Niño de Breña (INSN),https://www.gob.pe/insn,Por clasificar
Instituto Nacional de Salud del Niño de San Borja (INSNSB),https://www.gob.pe/insnsb,Por clasificar
Hospital de Emergencias Villa El Salvador (HEVES),https://www.gob.pe/heves,Por clasificar
Hospital de Huaycán (HH),https://www.gob.pe/hospitalhuaycan,Por clasificar
Hospital Regional José Alfredo Mendoza Olavarría Ii-2 (Hospital JAMO II-2),https://www.gob.pe/hrjt,Por clasificar
Hospital Antonio Lorena Cusco (HAL CUSCO),https://www.gob.pe/hospital-antonio-lorena-cusco-hal-cusco,Por clasificar
Hospital Belén de Trujillo (HBT),https://www.gob.pe/hbt,Por clasificar
Hospital Carlos Lanfranco la Hoz (HCLLH),https://www.gob.pe/hcllh,Por clasificar
Hospital Nacional Cayetano Heredia (HNCH),https://www.gob.pe/hnch,Por clasificar
Hospital de Chancay y Sbs Dr. Hidalgo Atoche López (HCHC),https://www.gob.pe/hchancay,Por clasificar
Hospital Departamental de Huancavelica (HDH),https://www.gob.pe/hdhvca,Por clasificar
Hospital Emergencia Ate Vitarte (HEAV),https://www.gob.pe/heav,Por clasificar
Hospital Huacho y Red de Salud Huaura Oyón (HHRSHO),https://www.gob.pe/hdhuacho,Por clasificar
Hospital Iii Regional Honorio Delgado (HRHD),https://www.gob.pe/hrhd,Por clasificar
Hospital Iquitos César Garayar García (HAI),https://www.gob.pe/hospital-iquitos-cesar-garayar-garcia-h-a-i,Por clasificar
Hospital José Agurto Tello de Chosica (HJATCH),https://www.gob.pe/hjatch,Por clasificar
Hospital la Caleta (HLC),https://www.gob.pe/hospital-la-caleta-hlc-hlc,Por clasificar
Hospital María Auxiliadora (HMA),https://www.gob.pe/hma,Por clasificar
Hospital Nacional Arzobispo Loayza (HNAL),https://www.gob.pe/hospitalloayza,Por clasificar
Hospital Nacional Daniel Alcides Carrión (HNDAC),https://www.gob.pe/hndac,Por clasificar
Hospital Nacional Docente Madre Niño San Bartolomé (HNDMNSB),https://www.gob.pe/honadomani-sb,Por clasificar
Hospital Nacional Dos de Mayo (HNDM),https://www.gob.pe/hndosdemayo,Por clasificar
Hospital Nacional General (Hospital General),https://www.gob.pe/hngeneral,Por clasificar
Hospital Nacional Hipólito Unanue (HNHU),https://www.gob.pe/hnhu,Por clasificar
Hospital Nacional Sergio E. Bernales (HNSEB - MINSA),https://www.gob.pe/hnseb,Por clasificar
Hospital Nacional Víctor Larco Herrera (HVLH),https://www.gob.pe/hnlarcoherrera,Por clasificar
Hospital Regional Docente de Trujillo (HRDT),https://www.gob.pe/hrdocente-trujillo,Por clasificar
Hospital Regional Eleazar Guzmán Barrón (HEGB),https://www.gob.pe/hospital-regional-eleazar-guzman-barron,Por clasificar
Hospital Regional Guillermo Díaz de la Vega (HRGDV),https://www.gob.pe/hospital-regional-guillermo-diaz-de-la-vega-hrgdv,Por clasificar
Hospital Regional de Moquegua (HRM),https://www.gob.pe/hospitalmoquegua,Por clasificar
Hospital Regional Virgen de Fátima - Chachapoyas (HRVFCH),https://www.gob.pe/hrvfch,Por clasificar
Hospital Regional de Ayacucho (HRA),https://www.gob.pe/hrayacucho,Por clasificar
Hospital Regional de Ica (HRICA),https://www.gob.pe/hrica,Por clasificar
Hospital Regional de Loreto Fsai (HRL),https://www.gob.pe/hospital-regional-de-loreto,Por clasificar
Hospital Rezola Cañete (HRC),https://www.gob.pe/hospital-rezola-canete-hrc,Por clasificar
Hospital San Juan de Lurigancho (HSJL),https://www.gob.pe/hsjl,Por clasificar
Hospital Santa Rosa (HSR),https://www.gob.pe/hsr,Por clasificar
Hospital de Apoyo de Nasca (HAN),https://www.gob.pe/hospital-de-apoyo-de-nasca-han,Por clasificar
Hospital de Baja Complejidad Vitarte (HBCV),https://www.gob.pe/hbcv,Por clasificar
Hospital de Emergencias José Casimiro Ulloa (HEJCU),https://www.gob.pe/hejcu,Por clasificar
Hospital de Emergencias Pediátricas (HEP),https://www.gob.pe/hep,Por clasificar
Hospital de Tingo María (HTM),https://www.gob.pe/hospitaltingomaria,Por clasificar
Hospital Ii-1 Moyobamba (HII-1M),https://www.gob.pe/hospitalmoyobamba,Por clasificar
Hospital de Apoyo de Yungay (HAYU),https://www.gob.pe/hayungay,Por clasificar
Hospital Hermilio Valdizán (HHV),https://www.gob.pe/hhv,Por clasificar
Hospital Regional Daniel Alcides Carrión (HRDAC),https://www.gob.pe/hrdac-cerrodepasco,Por clasificar
Hospital de Lima Este - Vitarte (HLEV),https://www.gob.pe/hlev,Por clasificar
Minsa Móvil (MINSAM),https://www.gob.pe/minsamovil,Por clasificar
Red de Servicios de Salud Cusco Norte (RSSCN),https://www.gob.pe/redcusconorte,Por clasificar
Unidad Ejecutora Red de Salud de San Miguel (UERSSAMI),https://www.gob.pe/uerssanmiguel,Por clasificar
Programa Nacional de Inversiones en Salud (PRONIS),https://www.gob.pe/pronis,Por clasificar
Programa Creación de Redes Integradas de Salud (PCRIS),https://www.gob.pe/pcris,Por clasificar
Ministerio de Desarrollo Agrario y Riego (MIDAGRI),https://www.gob.pe/midagri,Por clasificar
Web de Ministerio de Desarrollo Agrario y Riego,http://www.gob.pe/minagri,Por clasificar
Autoridad Nacional del Agua (ANA),https://www.gob.pe/ana,Por clasificar
Unidad Ejecutora 002 - Modernización de la Gestión de los Recursos Hídricos (UE002-MGRH),https://www.gob.pe/ue002-recursoshidricos,Por clasificar
Instituto Nacional de Innovación Agraria (INIA),https://www.gob.pe/inia,Por clasificar
Servicio Nacional Forestal y de Fauna Silvestre (SERFOR),https://www.gob.pe/serfor,Por clasificar
Unidad Ejecutora 003: Fomento y Gestión Sostenible de la Producción Forestal en El Perú (KFW),https://www.gob.pe/kfw,Por clasificar
Servicio Nacional de Sanidad Agraria del Perú (SENASA),https://www.gob.pe/senasa,Por clasificar
Agromercado (Agromercado),https://www.gob.pe/agromercado,Por clasificar
Proyecto Especial Alto Huallaga (PEAH),https://www.gob.pe/peah,Por clasificar
Proyecto Especial Binacional Lago Titicaca (PEBLT),https://www.gob.pe/peblt,Por clasificar
Proyecto Especial Binacional Puyango Tumbes (PEBPT),https://www.gob.pe/pebpt,Por clasificar
Proyecto Especial Datem del Marañón Alto Amazonas Loreto Condorcanqui (PEDAMAALC),https://www.gob.pe/pedamaalc,Por clasificar
Proyecto Especial Binacional Desarrollo Integral de la Cuenca del Río Putumayo (PEBDICP),https://www.gob.pe/pebdicp,Por clasificar
Proyecto Especial Jaén San Ignacio Bagua (PEJSIB),https://www.gob.pe/pejsib,Por clasificar
Proyecto Especial Jequetepeque Zaña (PEJEZA),https://www.gob.pe/pejeza,Por clasificar
Proyecto Especial Pichis Palcazú (PEPP),https://www.gob.pe/pepp,Por clasificar
Proyecto Especial Sierra Centro Sur (PESCS),https://www.gob.pe/pescs,Por clasificar
"Proyecto Especial de Desarrollo del Valle de los Ríos Apurímac, Ene y Mantaro (PROVRAEM)",https://www.gob.pe/provraem,Por clasificar
Unidad Ejecutora Fondo Sierra Azul (UEFSA),https://www.gob.pe/sierraazul,Por clasificar
Unidad Ejecutora de Gestión de Proyectos Sectoriales (UEGPS),https://www.gob.pe/uegps,Por clasificar
Programa Nacional de Innovación Agraria (PNIA),https://www.gob.pe/pnia,Por clasificar
Programa Subsectorial de Irrigaciones (PSI),https://www.gob.pe/psi,Por clasificar
Programa de Compensaciones para la Competitividad (AGROIDEAS),https://www.gob.pe/agroideas,Por clasificar
Programa de Desarrollo Productivo Agrario Rural (AGRO RURAL),https://www.gob.pe/agrorural,Por clasificar
Nec - Proyecto Avanzar Rural (NECAR),https://www.gob.pe/avanzarrural,Por clasificar
Ministerio de Trabajo y Promoción del Empleo (MTPE),https://www.gob.pe/mtpe,Por clasificar
Web de Ministerio de Trabajo y Promoción del Empleo,http://www.gob.pe/mtpe,Por clasificar
Superintendencia Nacional de Fiscalización Laboral (SUNAFIL),https://www.gob.pe/sunafil,Por clasificar
Seguro Social de Salud (EsSalud),https://www.gob.pe/essalud,Por clasificar
Red Asistencial Ayacucho (RAAY),https://www.gob.pe/red-asistencial-ayacucho,Por clasificar
Central de Abastecimiento de Bienes Estratégicos (CEABE),https://www.gob.pe/ceabe,Por clasificar
Centro Nacional de Salud Renal (CNSR),https://www.gob.pe/cnsr,Por clasificar
Centro Nacional de Telemedicina (CENATE),https://www.gob.pe/cenate,Por clasificar
Direccion de Red de Salud Lima Ciudad (DRSLC),https://www.gob.pe/direccion-de-red-de-salud-lima-ciudad,Por clasificar
Dirección de Red de Salud Lima Este Metropolitana (DRSLEM),https://www.gob.pe/direccion-de-red-de-salud-lima-este-metropolitana,Por clasificar
Dirección de Red de Salud Lima Norte V Rímac- Smp- los Olivos (Red Rimac L.N.V),http://www.reddesaludrimac.gob.pe/transparencia/transparencia.html,Por clasificar
Dirección de Salud Ii Lima Sur (DISA II L.S.),https://www.gob.pe/direccion-de-salud-ii-lima-sur,Por clasificar
Dirección de Salud Iv Lima Este (DISA IV LIMA ESTE),https://www.gob.pe/direccion-de-salud-iv-lima-este,Por clasificar
Dirección de Salud V Lima Ciudad (DISA V LC),https://www.gob.pe/direccion-de-salud-v-lima-ciudad,Por clasificar
Red Asistencial Amazonas (DRAAM- AMAZONAS),https://www.gob.pe/red-asistencial-amazonas,Por clasificar
Red Asistencial Ancash (RA - ANCASH),https://www.gob.pe/red-asistencial-ancash,Por clasificar
Red Asistencial Apurimac (RAC - APURIMAC),https://www.gob.pe/red-asistencial-apurimac,Por clasificar
Red Asistencial Arequipa (RAAR - AREQUIPA),https://www.gob.pe/red-asistencial-arequipa,Por clasificar
Red Asistencial Cajamarca (RA - CAJAMARCA),https://www.gob.pe/red-asistencial-cajamarca,Por clasificar
Red Asistencial Cusco (RACU - CUSCO),https://www.gob.pe/red-asistencial-cusco,Por clasificar
Red Asistencial Huancavelica (RAHVC - HUANCAVELICA),https://www.gob.pe/red-asistencial-huancavelica,Por clasificar
Red Asistencial Huánuco (RAHU - HUANUCO),https://www.gob.pe/red-asistencial-huanuco,Por clasificar
Red Asistencial Huaraz (RA Huaraz),https://www.gob.pe/rahuaraz,Por clasificar
Red Asistencial Ica (RAICA),https://www.gob.pe/red-asistencial-ica,Por clasificar
Red Asistencial Juliaca (RAJUL),https://www.gob.pe/red-asistencial-juliaca,Por clasificar
Red Asistencial Junin (RAJUN),https://www.gob.pe/red-asistencial-junin,Por clasificar
Red Asistencial la Libertad (RALI),https://www.gob.pe/red-asistencial-la-libertad,Por clasificar
Red Asistencial Lambayeque (RAL),https://www.gob.pe/ral,Por clasificar
Red Asistencial Loreto (RALO),https://www.gob.pe/red-asistencial-loreto,Por clasificar
Red Asistencial Madre de Dios (RAMD),https://www.gob.pe/red-asistencial-madre-de-dios,Por clasificar
Red Asistencial Moquegua (RAMOQ),https://www.gob.pe/red-asistencial-moquegua,Por clasificar
Red Asistencial Moyobamba (RAM- MOYOBAMBA),https://www.gob.pe/red-asistencial-moyobamba,Por clasificar
Red Asistencial Pasco (RAP - PASCO),https://www.gob.pe/red-asistencial-pasco,Por clasificar
Red Asistencial Piura (RAPI- PIURA),https://www.gob.pe/red-asistencial-piura,Por clasificar
Red Asistencial Puno (RAPU- PUNO),https://www.gob.pe/red-asistencial-puno,Por clasificar
Red Asistencial Tacna (RAT - TACNA),https://www.gob.pe/red-asistencial-tacna,Por clasificar
Red Asistencial Tarapoto (RATAR - TARAPOTO),https://www.gob.pe/red-asistencial-tarapoto,Por clasificar
Red Asistencial Tumbes (RAT - TUMBES),https://www.gob.pe/red-asistencial-tumbes,Por clasificar
Red Asistencial Ucayali (RAUC - UCAYALI),https://www.gob.pe/red-asistencial-ucayali,Por clasificar
Red de Salud Barranco Chorrillos Surco (RSS BCO.CHO.SCO.),https://www.gob.pe/red-de-salud-barranco-chorrillos-surco,Por clasificar
Red de Salud San Juan de Lurigancho - Minsa (RSSJL- MINSA),https://www.gob.pe/red-de-salud-san-juan-de-lurigancho-minsa,Por clasificar
Red de Salud Villa El Salvador Lurin Pachacamac Pucusana (RSS.VES.LPP),https://www.gob.pe/red-de-salud-villa-el-salvador-lurin-pachacamac-pucusana,Por clasificar
Red Prestacional Almenara (RPA),https://www.gob.pe/rpalmenara,Por clasificar
Red Desconcentrada Rebagliati (RAS Rebagliati),https://www.gob.pe/rasrebagliati,Por clasificar
Red Desconcentrada Sabogal (RAS Sabogal),https://www.gob.pe/rassabogal,Por clasificar
Red Huacho (RH),https://www.gob.pe/red-huacho,Por clasificar
Direccion Red de Salud - San Juan de Miraflores - Villa Maria del Triunfo (DRS SJM VMT),https://www.gob.pe/direccion-red-de-salud-san-juan-de-miraflores-villa-maria-del-triunfo,Por clasificar
Instituto de Evaluación de Tecnologías en Salud e Investigación (IETSI),https://www.gob.pe/ietsi,Por clasificar
Instituto de Medicina Tradicional (IMET),https://www.gob.pe/imet,Por clasificar
Instituto Nacional Cardiovascular (INCOR - ESSALUD),https://www.gob.pe/incor,Por clasificar
Hospital Nacional Alberto Sabogal Sologuren (Hospital Sabogal),https://www.gob.pe/hnsabogal,Por clasificar
Centro de Salud San Juan Bautista (CSSJB),https://www.gob.pe/centrosaludsanjuanbautista,Por clasificar
"Programa Nacional de Empleo ""jóvenes Productivos"" (Jóvenes Productivos)",https://www.gob.pe/jovenes-productivos,Por clasificar
Programa para El Mejoramiento y Ampliación de los Servicios del Centro de Empleo (FORTALECE PERÚ),https://www.gob.pe/fortaleceperu,Por clasificar
Programa de Empleo Temporal - Llamkasun Perú (Llamkasun Perú),https://www.gob.pe/llamkasunperu,Por clasificar
Ministerio de la Producción (PRODUCE),https://www.gob.pe/produce,Por clasificar
Web de Ministerio de la Producción,http://www.gob.pe/produce,Por clasificar
Fondo Nacional de Desarrollo Pesquero (FONDEPES),https://www.gob.pe/fondepes,Por clasificar
Instituto Nacional de Calidad (INACAL),https://www.gob.pe/inacal,Por clasificar
Instituto Tecnológico de la Producción (ITP),https://www.gob.pe/itp,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica de la Madera (CITEmadera),https://www.gob.pe/citemadera,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Ica (CITEagroindustrial Ica),https://www.gob.pe/citeagroindustrialica,Por clasificar
"Centro de Innovación Productiva y Transferencia Tecnológica del Cuero, Calzado, Textil, Confecciones e Industrias Conexas (CITEccal Lima)",https://www.gob.pe/citeccal,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica de Cuero y Calzado de Trujillo (CITEccal Trujillo),https://www.gob.pe/citeccal-trujillo,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Acuícola Puno (CITEacuícola Puno ),https://www.gob.pe/citeacuicola_puno,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Pesquero Ilo (CITEpesquero Ilo),https://www.gob.pe/citepesquero_ilo,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Majes ( CITEagroindustrial Majes),https://www.gob.pe/citeagroindustrial_majes,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Huallaga (CITEagroindustrial Huallaga),https://www.gob.pe/citeagroindustrial_huallaga,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Chavimochic (CITEagroindustrial Chavimochic),https://www.gob.pe/citeagroindustrial-chavimochic,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Oxapampa (CITEagroindustrial Oxapampa),https://www.gob.pe/citeagroindustrial-oxapampa,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Textil Camélidos Arequipa (CITEtextil Camélidos Arequipa),https://www.gob.pe/citetextilcamelidos-arequipa,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica de Cuero y Calzado Arequipa (CITEccal Arequipa),https://www.gob.pe/citeccal-arequipa,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Textil Camélidos Puno (CITEtextil Camélidos Puno),https://www.gob.pe/citetextilcamelidos-puno,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Forestal Maynas (CITEforestal),https://www.gob.pe/citeforestal,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Pesquero Piura (CITEpesquero),https://www.gob.pe/citepesquero,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Productivo Maynas (CITEproductivo Maynas),https://www.gob.pe/citeproductivo-maynas,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Productivo San Martín (CITEproductivo San Martín),https://www.gob.pe/citeproductivo-sanmartin,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Moquegua (CITEagroindustrial Moquegua),https://www.gob.pe/citeagroindustrialmoquegua,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Productivo Pucallpa (CITEproductivo Pucallpa),https://www.gob.pe/citeproductivo-pucallpa,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Textil Camélidos Cusco (CITEtextil Camélidos Cusco),https://www.gob.pe/citetextilcamelidos-cusco,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Productivo Madre de Dios (CITEproductivo Madre de Dios),https://www.gob.pe/citeproductivo-madrededios,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Forestal Pucallpa (CITEFP),https://www.gob.pe/citeforestal-pucallpa,Por clasificar
Centro de Innovación Productiva y Transferencia Tecnológica Agroindustrial Vraem (CITEagroindustrial Vraem),https://www.gob.pe/citeagroindustrial-vraem,Por clasificar
"Centro de Innovación Productiva y Transferencia Tecnológica Pesquero, Acuícola y Agroindustrial Callao (CITE Callao)",https://www.gob.pe/citecallao,Por clasificar
Instituto del Mar del Perú (IMARPE),https://www.gob.pe/imarpe,Por clasificar
Autoridad Nacional de Sanidad e Inocuidad en Pesca y Acuicultura (Sanipes),https://www.gob.pe/sanipes,Por clasificar
"Programa Nacional ""tu Empresa"" (PNTE)",https://www.gob.pe/tuempresa,Por clasificar
Programa Nacional A Comer Pescado (PNACP),https://www.gob.pe/acomerpescado,Por clasificar
Programa Nacional de Innovación y Desarrollo Productivo - Proinnóvate (PROINNOVATE),https://www.gob.pe/proinnovate,Por clasificar
Programa Nacional de Diversificación Productiva (PNDP),https://www.gob.pe/programa-nacional-de-diversificacion-productiva,Por clasificar
Programa Nacional Compras A Myperú (Compras a MYPErú),https://www.gob.pe/comprasamyperu,Por clasificar
Ministerio de Comercio Exterior y Turismo (MINCETUR),https://www.gob.pe/mincetur,Por clasificar
Web de Ministerio de Comercio Exterior y Turismo,http://www.gob.pe/mincetur,Por clasificar
Centro de Formación en Turismo (CENFOTUR),https://www.gob.pe/cenfotur,Por clasificar
Comisión de Promoción del Perú para la Exportación y El Turismo (PROMPERÚ),https://www.gob.pe/promperu,Por clasificar
Unidad Ejecutora de Inversión en Comercio Exterior y Turismo (UICET),https://www.gob.pe/uicet,Por clasificar
Ministerio de Energía y Minas (MINEM),https://www.gob.pe/minem,Por clasificar
Web de Ministerio de Energía y Minas,https://www.minem.gob.pe/index2.php,Por clasificar
Instituto Peruano de Energía Nuclear (IPEN),https://www.gob.pe/ipen,Por clasificar
Consejo de Administración de Recursos para la Capacitación en Electricidad (CARELEC),https://www.gob.pe/consejo-de-administracion-de-recursos-para-la-capacitacion-en-electricidad,Por clasificar
"Instituto Geológico, Minero y Metalúrgico (INGEMMET)",https://www.gob.pe/ingemmet,Por clasificar
Dirección General de Electrificación Rural (DGER),https://www.gob.pe/dger,Por clasificar
Activos Mineros S.a.c (AMSAC),https://www.gob.pe/amsac,Por clasificar
Empresa Regional de Servicio Publico de Electricidad de Puno S.a.a. (ELECTRO PUNO),https://www.gob.pe/electropuno,Por clasificar
Empresa Concesionaria de Electricidad de Ucayali S.A. (Electro Ucayali),https://www.gob.pe/electroucayali,Por clasificar
Empresa Regional de Servicio Público de Electricidad del Centro S.A. (ELECTROCENTRO),https://www.gob.pe/electrocentro,Por clasificar
Empresa Regional de Servicio Público de Electricidad del Norte S.A. (Electronorte S.A.),https://www.gob.pe/ensa,Por clasificar
Empresa Regional de Servicio Público de Electricidad del Oriente S.A. (Electro Oriente S.A.),https://www.gob.pe/elor,Por clasificar
Electro Sur Este S.a.a. (ELSE),https://www.gob.pe/electrosureste,Por clasificar
Empresa Regional de Servicio Público de Electricidad - Electrosur S.a (Electrosur S.A.),https://www.gob.pe/electrosur,Por clasificar
Empresa de Administración de Infraestructura Eléctrica S.A. (ADINELSA),https://www.gob.pe/adinelsa,Por clasificar
Empresa de Electricidad del Perú S.A. (ELECTROPERU),https://www.gob.pe/electroperu,Por clasificar
Empresa de Generación Eléctrica Machupicchu S.A. (EGEMSA),https://www.gob.pe/egemsa,Por clasificar
Empresa de Generación Eléctrica San Gabán S.A. (EGESG),https://www.gob.pe/egesg,Por clasificar
Empresa de Generación Eléctrica de Arequipa S.A. (EGASA),https://www.gob.pe/egasa,Por clasificar
Empresa de Generación Eléctrica del Sur S.A. (EGESUR),https://www.gob.pe/egesur,Por clasificar
Empresa Regional de Servicio Público de Electricidad Electronortemedio S.a (Hidrandina),https://www.gob.pe/hidrandina,Por clasificar
Empresa Regional de Servicio Público de Electricidad Electronoroeste Sociedad Anonima (ENOSA),https://www.gob.pe/enosa,Por clasificar
Petróleos del Perú (PETROPERU),https://www.gob.pe/petroperu,Por clasificar
Sociedad Eléctrica del Sur Oeste S.A. (SEAL),https://www.gob.pe/seal,Por clasificar
Empresa Minera del Centro del Perú S.A. (CENTROMIN),https://www.gob.pe/empresa-minera-del-centro-del-peru-s-a,Por clasificar
Perúpetro S.A. (PERUPETRO),https://www.gob.pe/perupetro,Por clasificar
Ministerio de Transportes y Comunicaciones (MTC),https://www.gob.pe/mtc,Por clasificar
Web de Ministerio de Transportes y Comunicaciones,http://www.gob.pe/mtc,Por clasificar
"Superintendencia de Transporte Terrestre de Personas, Carga y Mercancías (SUTRAN)",https://www.gob.pe/sutran,Por clasificar
Autoridad Portuaria Nacional (APN),https://www.gob.pe/apn,Por clasificar
Proyecto Especial de Infraestructura de Transporte Descentralizado (Provías Descentralizado),https://www.gob.pe/pvd,Por clasificar
Proyecto Especial de Infraestructura de Transporte Nacional (Provías Nacional),https://www.gob.pe/pvn,Por clasificar
Programa Nacional de Transporte Urbano Sostenible (PROMOVILIDAD),https://www.gob.pe/promovilidad,Por clasificar
Programa Nacional de Telecomunicaciones (Pronatel),https://www.gob.pe/pronatel,Por clasificar
Corporación Peruana de Aeropuertos y Aviación Comercial S.A. (CORPAC S.A.),https://www.gob.pe/corpac,Por clasificar
Empresa Nacional de Puertos S.A. (ENAPU S.A.),https://www.gob.pe/empresa-nacional-de-puertos-s-a,Por clasificar
Servicios Postales del Perú (SERPOST S.A.),https://www.gob.pe/serpost,Por clasificar
Autoridad de Transporte Urbano para Lima y Callao (ATU),https://www.gob.pe/atu,Por clasificar
"Ministerio de Vivienda, Construcción y Saneamiento (VIVIENDA)",https://www.gob.pe/vivienda,Por clasificar
"Web de Ministerio de Vivienda, Construcción y Saneamiento",http://www.gob.pe/vivienda,Por clasificar
Organismo de Formalización de la Propiedad Informal (COFOPRI),https://www.gob.pe/cofopri,Por clasificar
Servicio Nacional de Capacitación para la Industria de la Construcción (SENCICO),https://www.gob.pe/sencico,Por clasificar
Superintendencia Nacional de Bienes Estatales (SBN),https://www.gob.pe/sbn,Por clasificar
Organismo Técnico de la Administración de los Servicios de Saneamiento (OTASS),https://www.gob.pe/otass,Por clasificar
Empresa Prestadora de Servicios de Saneamiento Municipal de Utcubamba S.R.L. (EPSSMU S. A.),https://www.gob.pe/epssmusa,Por clasificar
Entidad Prestadora de Servicios de Saneamiento de Lambayeque (Epsel S.A.),https://www.gob.pe/epsel,Por clasificar
Empresa Prestadora de Servicios de Saneamiento Marañón (EPS Marañón S.A.),https://www.gob.pe/epsmaranon,Por clasificar
Entidad Prestadora de Servicios de Saneamiento Moquegua (EPS Moquegua S.A.),https://www.gob.pe/epsmoquegua,Por clasificar
Entidad Prestadora de Servicios de Saneamiento de Agua Potable y Alcantarillado de Loreto (EPS Sedaloreto S.A.),https://www.gob.pe/sedaloreto,Por clasificar
